Callithrix jacchus (White-tufted-ear marmoset)
Bos taurus (Bovine)
Canis familiaris (Dog) (Canis lupus familiaris)
Sus scrofa (Pig)
Sus scrofa (Pig)
Canis familiaris (Dog) (Canis lupus familiaris)
Condylura cristata (Star-nosed mole)
Bos taurus (Bovine)
Ursus arctos (Brown bear) (Grizzly bear)
Bos taurus (Bovine)
Cebuella pygmaea (Pygmy marmoset) (Callithrix pygmaea)
Cabassous unicinctus (Southern naked-tailed armadillo)
Pan troglodytes (Chimpanzee)
Oryctolagus cuniculus (Rabbit)
Bos taurus (Bovine)
Bos taurus (Bovine)
Bos taurus (Bovine)
Pongo pygmaeus pygmaeus
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Gorilla gorilla (Western Gorilla)
Macaca mulatta (Rhesus macaque)
Canis familiaris (Dog) (Canis lupus familiaris)
Leontopithecus chrysopygus (Gold-and-black lion tamarin)
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Sus scrofa (Pig)
Sus scrofa (Pig)
Sus scrofa (Pig)
Capreolus capreolus (Roe deer)
Capreolus capreolus (Roe deer)
Macaca mulatta (Rhesus macaque)
Anoura geoffroy (Geoffroy's tailless bat)
Antrozous pallidus (Pallid bat)
Bubalus bubalis (Domestic water buffalo)
Cebus apella (Brown-capped capuchin)
Pan troglodytes (Chimpanzee)
Pan troglodytes (Chimpanzee)
Gorilla gorilla (Western Gorilla)
Alouatta caraya (Black howler monkey)
Alouatta caraya (Black howler monkey)
Trachypithecus auratus (Javan langur)
Eulemur mongoz (Mongoose lemur)
Eulemur mongoz (Mongoose lemur)
Callithrix jacchus (White-tufted-ear marmoset)
Aotus azarai (Southern owl monkey) (Aotus azarae)
Aotus azarai (Southern owl monkey) (Aotus azarae)
Saimiri sciureus (Common squirrel monkey)
Sus scrofa (Pig)
Pan troglodytes (Chimpanzee)
Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)
Brachyteles arachnoides (Woolly spider monkey) (Southern muriqui)
Martes foina (Beach marten)
Mirza coquereli (Coquerel's mouse lemur)
Cheirogaleus major (Greater dwarf lemur)
Felis catus (Cat) (Felis silvestris catus)
Galago crassicaudatus (Thick-tailed galago) (Otolemur crassicaudatus)
Macaca mulatta (Rhesus macaque)
Nycticebus coucang (Slow loris)
Macaca mulatta (Rhesus macaque)
Hylobates agilis (Agile gibbon)
Pan troglodytes (Chimpanzee)
Hylobates agilis (Agile gibbon)
Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)
Canis familiaris (Dog) (Canis lupus familiaris)
Bos taurus (Bovine)
Monodelphis domestica (Short-tailed gray opossum)
Eulemur fulvus fulvus (Brown lemur)
Hemicentetes semispinosus (streaked tenrec)
Limnogale mergulus (aquatic tenrec)
Oryctolagus cuniculus (Rabbit)
Atelocynus microtis (Small-eared dog)
Bos taurus (Bovine)
Sus scrofa (Pig)
Sus scrofa (Pig)
Bos taurus (Bovine)
Hylobates lar (Common gibbon)
Sylvilagus floridanus (Cottontail rabbit)
Sus scrofa coreanus
Mustela nivalis (Least weasel)
Puma concolor (Mountain lion)
Macaca mulatta (Rhesus macaque)
Macaca mulatta (Rhesus macaque)
Macaca mulatta (Rhesus macaque)
Macaca mulatta (Rhesus macaque)
Macaca mulatta (Rhesus macaque)
Macaca mulatta (Rhesus macaque)
Macaca mulatta (Rhesus macaque)
Macaca mulatta (Rhesus macaque)
Microcebus tavaratra (Northern rufous mouse lemur)
Saimiri sciureus (Common squirrel monkey)
Macaca cyclopis (Taiwan macaque)
Macaca arctoides (Stump-tailed macaque)
Equus caballus (Horse)
Bos taurus (Bovine)
Felis catus (Cat) (Felis silvestris catus)
Equus caballus (Horse)
Equus asinus (Donkey)
Potos flavus (Kinkajou)
Canis familiaris (Dog) (Canis lupus familiaris)
Sus scrofa (Pig)
Bos taurus (Bovine)
Phocoenoides dalli (Dall's porpoise)
Eumetopias jubatus (Steller sea lion) (Phoca jubata)
Eumetopias jubatus (Steller sea lion) (Phoca jubata)
Eumetopias jubatus (Steller sea lion) (Phoca jubata)
Nyctereutes procyonoides (Raccoon dog) (Canis procyonoides)
Tarsipes rostratus (Honey possum)
Bos taurus (Bovine)
Bubalus bubalis (Domestic water buffalo)
Ailuropoda melanoleuca (Giant panda)
Macaca mulatta (Rhesus macaque)
Callithrix jacchus (White-tufted-ear marmoset)
Sylvilagus floridanus (Cottontail rabbit)
Papio anubis (Olive baboon)
Mustela sibirica (Siberian weasel)
Ovis aries (Sheep)
Callicebus moloch (Dusky titi monkey)
Hapalemur griseus griseus
Tachyglossus aculeatus (Australian echidna)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Vulpes vulpes (Red fox)
Eulemur macaco flavifrons (Blue-eyed black lemur) (Eulemur flavifrons)
Oryctolagus cuniculus (Rabbit)
Pan troglodytes verus
Bos taurus (Bovine)
Cynopterus sphinx (Indian short-nosed fruit bat)
Steno bredanensis (Rough-toothed dolphin) (Delphinus bredanensis)
Cephalorhynchus commersonii (Commerson's dolphin)
Gazella thomsonii (Thomson's gazelle)
Connochaetes gnou (Black wildebeest)
Oryx gazella (Gemsbok)
Cervus duvaucelii (Swamp deer) (Barasingha)
Giraffa camelopardalis (Giraffe)
Pan troglodytes (Chimpanzee)
Pan troglodytes (Chimpanzee)
Ochotona princeps (Southern American pika)
Suricata suricatta (Meerkat)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Megaptera novaeangliae (Humpback whale) (Balaena novaeangliae)
Megaptera novaeangliae (Humpback whale) (Balaena novaeangliae)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Myotis laniger (Chinese water myotis)
Rhinolophus sinicus
Chaerephon plicatus
Galidia elegans (Malagasy ring-tailed mongoose)
Urocyon cinereoargenteus (Gray fox)
Arctocephalus forsteri (New Zealand fur seal)
Phoca sibirica (Baikal seal)
Odobenus rosmarus (walrus)
Bubalus bubalis (Domestic water buffalo)
Bubalus bubalis (Domestic water buffalo)
Aotus azarai (Southern owl monkey) (Aotus azarae)
Orycteropus afer (Aardvark)
Talpa europaea (European mole)
Papio hamadryas (Hamadryas baboon)
Ateles fusciceps (Brown-headed spider monkey)
Sus scrofa (Pig)
Eonycteris spelaea (Lesser dawn bat)
Pteronotus quadridens (Sooty mustached bat)
Murina leucogaster (Greater tube-nosed bat)
Papio hamadryas (Hamadryas baboon)
Sus scrofa (Pig)
Ovis aries (Sheep)
Mustela putorius (European polecat)
Hylobates lar (Common gibbon)
Papio hamadryas (Hamadryas baboon)
Hylobates lar (Common gibbon)
Hylobates lar (Common gibbon)
Callimico goeldii (Goeldi's marmoset)
Eulemur rubriventer (Red-bellied lemur)
Pan troglodytes (Chimpanzee)
Sus scrofa (Pig)
Pteronotus parnellii (Parnell's mustached bat)
Trachypithecus auratus (Javan langur)
Cercocebus agilis (Agile mangabey)
Macaca mulatta (Rhesus macaque)
Saimiri sciureus (Common squirrel monkey)
Lemur catta (Ring-tailed lemur)
Pseudalopex griseus (Argentine gray fox) (Lycalopex griseus)
Papio anubis (Olive baboon)
Martes flavigula (Yellow-throated marten)
Meles meles (Eurasian badger)
Rhinolophus ferrumequinum (Greater horseshoe bat)
Rhinolophus ferrumequinum (Greater horseshoe bat)
Cheirogaleus medius (Fat-tailed dwarf lemur)
Eubalaena japonica (North Pacific right whale)
Eubalaena japonica (North Pacific right whale)
Pseudorca crassidens (False killer whale)
Zaglossus bruijni (Long-beaked echidna)
Ovis aries (Sheep)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Pongo pygmaeus (Bornean orangutan)
Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)
Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)
Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)
Capra hircus (Goat)
Dasypus novemcinctus (Nine-banded armadillo)
Dasypus novemcinctus (Nine-banded armadillo)
Pontoporia blainvillei (Franciscana) (Delphinus blainvillei)
Procavia capensis (Cape hyrax) (Rock dassie)
Callicebus brunneus (Brown titi)
Ursus thibetanus (Asiatic black bear) (Selenarctos thibetanus)
Arctocephalus forsteri (New Zealand fur seal)
Arctocephalus forsteri (New Zealand fur seal)
Arctocephalus forsteri (New Zealand fur seal)
Arctocephalus forsteri (New Zealand fur seal)
Anoura geoffroy (Geoffroy's tailless bat)
Anoura geoffroy (Geoffroy's tailless bat)
Anoura geoffroy (Geoffroy's tailless bat)
Anoura geoffroy (Geoffroy's tailless bat)
Anoura geoffroy (Geoffroy's tailless bat)
Anoura geoffroy (Geoffroy's tailless bat)
Anoura geoffroy (Geoffroy's tailless bat)
Anoura geoffroy (Geoffroy's tailless bat)
Anoura geoffroy (Geoffroy's tailless bat)
Anoura geoffroy (Geoffroy's tailless bat)
Artibeus jamaicensis (Jamaican fruit-eating bat)
Artibeus jamaicensis (Jamaican fruit-eating bat)
Cynopterus sphinx (Indian short-nosed fruit bat)
Cynopterus sphinx (Indian short-nosed fruit bat)
Cynopterus sphinx (Indian short-nosed fruit bat)
Cynopterus sphinx (Indian short-nosed fruit bat)
Cynopterus sphinx (Indian short-nosed fruit bat)
Cynopterus sphinx (Indian short-nosed fruit bat)
Cynopterus sphinx (Indian short-nosed fruit bat)
Emballonura atrata (Peters's sheath-tailed bat)
Emballonura atrata (Peters's sheath-tailed bat)
Emballonura atrata (Peters's sheath-tailed bat)
Emballonura atrata (Peters's sheath-tailed bat)
Emballonura atrata (Peters's sheath-tailed bat)
Emballonura atrata (Peters's sheath-tailed bat)
Emballonura atrata (Peters's sheath-tailed bat)
Emballonura atrata (Peters's sheath-tailed bat)
Emballonura atrata (Peters's sheath-tailed bat)
Emballonura atrata (Peters's sheath-tailed bat)
Eumops auripendulus (Black bonneted bat) (Shaw's mastiff bat)
Eumops auripendulus (Black bonneted bat) (Shaw's mastiff bat)
Eumops auripendulus (Black bonneted bat) (Shaw's mastiff bat)
Eumops auripendulus (Black bonneted bat) (Shaw's mastiff bat)
Enhydra lutris (Sea otter)
Enhydra lutris (Sea otter)
Enhydra lutris (Sea otter)
Enhydra lutris (Sea otter)
Hippopotamus amphibius (Hippopotamus)
Hippopotamus amphibius (Hippopotamus)
Hippopotamus amphibius (Hippopotamus)
Myotis lucifugus (Little brown bat)
Myotis lucifugus (Little brown bat)
Myotis lucifugus (Little brown bat)
Myotis lucifugus (Little brown bat)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Myotis lucifugus (Little brown bat)
Myotis lucifugus (Little brown bat)
Myotis lucifugus (Little brown bat)
Myotis lucifugus (Little brown bat)
Myotis lucifugus (Little brown bat)
Myotis lucifugus (Little brown bat)
Nyctimene albiventer (Common tube-nosed fruit bat)
Nyctimene albiventer (Common tube-nosed fruit bat)
Pteronotus parnellii (Parnell's mustached bat)
Pteronotus parnellii (Parnell's mustached bat)
Pteronotus parnellii (Parnell's mustached bat)
Pteropus rayneri (Solomons flying fox)
Pteropus rayneri (Solomons flying fox)
Pteropus rayneri (Solomons flying fox)
Pteropus rayneri (Solomons flying fox)
Pteropus rayneri (Solomons flying fox)
Rhinolophus hipposideros (Lesser horseshoe bat)
Rhinolophus hipposideros (Lesser horseshoe bat)
Rhinolophus hipposideros (Lesser horseshoe bat)
Rousettus lanosus (Long-haired rousette)
Rousettus lanosus (Long-haired rousette)
Rousettus lanosus (Long-haired rousette)
Rousettus lanosus (Long-haired rousette)
Rousettus lanosus (Long-haired rousette)
Trichechus manatus (Caribbean manatee) (West Indian manatee)
Trichechus manatus (Caribbean manatee) (West Indian manatee)
Trichechus manatus (Caribbean manatee) (West Indian manatee)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Alouatta seniculus (Red howler monkey)
Bos taurus (Bovine)
Canis familiaris (Dog) (Canis lupus familiaris)
Didelphis marsupialis virginiana (North American opossum)
Rhinopoma hardwickei (Lesser mouse-tailed bat)
Saimiri sciureus (Common squirrel monkey)
Sus scrofa (Pig)
Erythrocebus patas (Red guenon) (Cercopithecus patas)
Condylura cristata (Star-nosed mole)
Hylomys suillus (short-tailed gymnure)
Sorex cinereus (Masked shrew)
Ornithorhynchus anatinus (Duckbill platypus)
Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)
Pan troglodytes (Chimpanzee)
Felis catus (Cat) (Felis silvestris catus)
Macaca sylvanus (Barbary macaque)
Galeopterus variegatus (Malayan flying lemur) (Cynocephalus variegatus)
Papio anubis (Olive baboon)
Megaptera novaeangliae (Humpback whale) (Balaena novaeangliae)
Hylobates concolor (Crested gibbon)
Felis catus (Cat) (Felis silvestris catus)
Delphinus delphis (Saddleback dolphin) (Black sea dolphin)
Mustela erminea (Ermine)
Mustela frenata (Long-tailed weasel)
Procyon lotor (Raccoon)
Sorex araneus (Eurasian common shrew) (European shrew)
Pan troglodytes (Chimpanzee)
Choloepus hoffmanni (Hoffmann's two-fingered sloth)
Aotus trivirgatus (Night monkey) (Douroucouli)
Hylobates lar (Common gibbon)
Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)
Bos taurus (Bovine)
Canis familiaris (Dog) (Canis lupus familiaris)
Sus sp.
Pongo pygmaeus (Bornean orangutan)
Gorilla gorilla (Western Gorilla)
Ovis aries (Sheep)
Megaderma lyra (Greater false vampire bat)
Erinaceus concolor (Eastern European hedgehog) (Erinaceus roumanicus)
Pongo pygmaeus (Bornean orangutan)
Bos taurus (Bovine)
Callithrix jacchus (White-tufted-ear marmoset)
Cercopithecus mona (Mona monkey)
Papio papio (Guinea baboon)
Pygathrix bieti (Black snub-nosed monkey) (Rhinopithecus bieti)
Pongo pygmaeus (Bornean orangutan)
Saguinus bicolor (Brazilian Bare-faced tamarin)
Saguinus geoffroyi (Geoffroy's tamarin)
Macaca sinica (Toque macaque) (Toque monkey)
Sus scrofa (Pig)
Bos taurus (Bovine)
Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)
Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Canis familiaris (Dog) (Canis lupus familiaris)
Bos taurus (Bovine)
Macaca mulatta (Rhesus macaque)
Solenodon paradoxus (Hispaniolan solenodon)
Gorilla gorilla (Western Gorilla)
Erinaceus europaeus (Western European hedgehog)
Martes foina (Beach marten)
Oryctolagus cuniculus (Rabbit)
Brachyteles arachnoides (Woolly spider monkey) (Southern muriqui)
Equus caballus (Horse)
Saimiri boliviensis (Bolivian squirrel monkey)
Bubalus bubalis (Domestic water buffalo)
Sus scrofa (Pig)
Alouatta seniculus (Red howler monkey)
Equus caballus (Horse)
Rhinopoma hardwickei (Lesser mouse-tailed bat)
Myotis daubentonii (Daubenton's bat)
Mystacina tuberculata (New Zealand lesser short-tailed bat)
Rhinolophus creaghi (Creagh's horseshoe bat)
Cebus apella (Brown-capped capuchin)
Cebus apella (Brown-capped capuchin)
Cebus apella (Brown-capped capuchin)
Pan troglodytes (Chimpanzee)
Gorilla gorilla (Western Gorilla)
Alouatta caraya (Black howler monkey)
Trachypithecus auratus (Javan langur)
Eulemur mongoz (Mongoose lemur)
Eulemur mongoz (Mongoose lemur)
Eulemur mongoz (Mongoose lemur)
Cercocebus agilis (Agile mangabey)
Aotus azarai (Southern owl monkey) (Aotus azarae)
Saimiri sciureus (Common squirrel monkey)
Lagothrix lagotricha (Common woolly monkey)
Lagothrix lagotricha (Common woolly monkey)
Pan troglodytes (Chimpanzee)
Pan troglodytes (Chimpanzee)
Bos taurus (Bovine)
Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)
Sus scrofa coreanus
Daubentonia madagascariensis (Aye-aye)
Daubentonia madagascariensis (Aye-aye)
Propithecus verreauxi coquereli (Coquerel's sifaka) (Propithecus coquereli)
Lepilemur ruficaudatus (Red-tailed sportive lemur)
Pongo pygmaeus (Bornean orangutan)
Hylobates agilis (Agile gibbon)
Gorilla gorilla (Western Gorilla)
Gorilla gorilla (Western Gorilla)
Cebus apella (Brown-capped capuchin)
Galago crassicaudatus (Thick-tailed galago) (Otolemur crassicaudatus)
Galago crassicaudatus (Thick-tailed galago) (Otolemur crassicaudatus)
Nycticebus coucang (Slow loris)
Pan troglodytes (Chimpanzee)
Macaca mulatta (Rhesus macaque)
Pan troglodytes (Chimpanzee)
Cebus apella (Brown-capped capuchin)
Cebus apella (Brown-capped capuchin)
Cebus apella (Brown-capped capuchin)
Oryctolagus cuniculus (Rabbit)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Canis familiaris (Dog) (Canis lupus familiaris)
Sus scrofa (Pig)
Propithecus deckenii coronatus
Viverricula indica (Small Indian civet)
Leptonychotes weddelli (Weddell seal)
Lycaon pictus (African wild dog) (Cape hunting dog)
Nyctereutes procyonoides (Raccoon dog) (Canis procyonoides)
Speothos venaticus (Gray fox) (Bush dog)
Macaca mulatta (Rhesus macaque)
Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)
Bos taurus (Bovine)
Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)
Microcebus murinus (Lesser mouse lemur)
Lepus granatensis (Granada hare)
Potos flavus (Kinkajou)
Macaca mulatta (Rhesus macaque)
Macaca mulatta (Rhesus macaque)
Macaca mulatta (Rhesus macaque)
Macaca mulatta (Rhesus macaque)
Macaca mulatta (Rhesus macaque)
Macaca mulatta (Rhesus macaque)
Macaca mulatta (Rhesus macaque)
Bos taurus (Bovine)
Microcebus murinus (Lesser mouse lemur)
Sus scrofa (Pig)
Oryctolagus cuniculus (Rabbit)
Ateles geoffroyi (Black-handed spider monkey)
Bos taurus (Bovine)
Oryctolagus cuniculus (Rabbit)
Sus scrofa (Pig)
Bos taurus (Bovine)
Eumetopias jubatus (Steller sea lion) (Phoca jubata)
Bos taurus (Bovine)
Saimiri sciureus (Common squirrel monkey)
Bos taurus (Bovine)
Bubalus bubalis (Domestic water buffalo)
Bos taurus (Bovine)
Sus scrofa (Pig)
Callithrix jacchus (White-tufted-ear marmoset)
Callithrix jacchus (White-tufted-ear marmoset)
Callithrix jacchus (White-tufted-ear marmoset)
Callicebus moloch (Dusky titi monkey)
Papio anubis (Olive baboon)
Papio anubis (Olive baboon)
Bunolagus monticularis (Riverine rabbit)
Lepus saxatilis (Scrub hare)
Papio anubis (Olive baboon)
Callicebus moloch (Dusky titi monkey)
Callicebus moloch (Dusky titi monkey)
Callicebus moloch (Dusky titi monkey)
Sorex araneus (Eurasian common shrew) (European shrew)
Martes martes (European pine marten)
Ovis aries (Sheep)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Monodelphis domestica (Short-tailed gray opossum)
Pan troglodytes (Chimpanzee)
Stenella coeruleoalba (Striped dolphin) (Delphinus coeruleoalbus)
Oryctolagus cuniculus (Rabbit)
Oryctolagus cuniculus (Rabbit)
Saimiri sciureus (Common squirrel monkey)
Bos mutus grunniens (Wild yak) (Bos grunniens)
Pan troglodytes verus
Pan troglodytes vellerosus
Physeter macrocephalus (Sperm whale) (Physeter catodon)
Semnopithecus entellus (Hanuman langur) (Presbytis entellus)
Pipistrellus abramus (Japanese pipistrelle) (Pipistrellus javanicus abramus)
Pteropus giganteus (Indian flying fox)
Miniopterus schreibersii (Schreibers's long-fingered bat)
Myotis lucifugus (Little brown bat)
Globicephala macrorhynchus (Short-finned pilot whale) (Globicephala scammoni)
Lagenorhynchus obscurus (Dusky dolphin)
Delphinapterus leucas (Beluga whale)
Physeter macrocephalus (Sperm whale) (Physeter catodon)
Kobus leche (Lechwe)
Alcelaphus lichtensteinii (Lichtenstein's hartebeest)
Myotis lucifugus (Little brown bat)
Lepus townsendii (White-tailed jackrabbit)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Ailuropoda melanoleuca (Giant panda)
Hipposideros larvatus
Rousettus leschenaultii (Leschenault's rousette)
Myotis ricketti (Rickett's big-footed bat)
Miniopterus fuliginosus (Japanese long-fingered bat) (Miniopterus schreibersii fuliginosus)
Hipposideros pomona
Camelus bactrianus (Bactrian camel)
Ovis aries (Sheep)
Lynx lynx (European lynx)
Herpestes javanicus (Javan mongoose) (Small Indian mongoose)
Nandinia binotata (African palm civet)
Taxidea taxus (Badger)
Mirounga angustirostris (Northern elephant seal)
Mustela putorius furo (European domestic ferret) (Mustela furo)
Arctocephalus forsteri (New Zealand fur seal)
Bubalus bubalis (Domestic water buffalo)
Bubalus bubalis (Domestic water buffalo)
Bubalus bubalis (Domestic water buffalo)
Bubalus bubalis (Domestic water buffalo)
Bubalus bubalis (Domestic water buffalo)
Hylobates syndactylus (Siamang) (Symphalangus syndactylus)
Canis lupus (Gray wolf)
Colobus guereza (Black-and-white colobus monkey)
Hylobates lar (Common gibbon)
Saguinus imperator (Emperor tamarin)
Cynopterus sphinx (Indian short-nosed fruit bat)
Rhinolophus rex
Centurio senex (Lattice-winged bat) (Wrinkle-faced bat)
Myotis lucifugus (Little brown bat)
Papio hamadryas (Hamadryas baboon)
Felis catus (Cat) (Felis silvestris catus)
Papio hamadryas (Hamadryas baboon)
Ovis aries (Sheep)
Papio hamadryas (Hamadryas baboon)
Hylobates lar (Common gibbon)
Saimiri sciureus (Common squirrel monkey)
Ateles fusciceps (Brown-headed spider monkey)
Gorilla gorilla (Western Gorilla)
Procavia capensis (Cape hyrax) (Rock dassie)
Gorilla gorilla (Western Gorilla)
Saimiri sciureus (Common squirrel monkey)
Canis familiaris (Dog) (Canis lupus familiaris)
Pan troglodytes (Chimpanzee)
Leontopithecus chrysomelas (Golden-headed lion tamarin)
Tupaia glis belangeri (Common tree shrew) (Tupaia belangeri)
Pongo abelii (Sumatran orangutan)
Gorilla gorilla (Western Gorilla)
Cercopithecus mona (Mona monkey)
Saimiri sciureus (Common squirrel monkey)
Lagothrix lagotricha (Common woolly monkey)
Lagothrix lagotricha (Common woolly monkey)
Lepilemur ruficaudatus (Red-tailed sportive lemur)
Felis catus (Cat) (Felis silvestris catus)
Eumetopias jubatus (Steller sea lion) (Phoca jubata)
Papio anubis (Olive baboon)
Eulemur coronatus (Crowned lemur)
Rhinolophus ferrumequinum (Greater horseshoe bat)
Rhinolophus ferrumequinum (Greater horseshoe bat)
Rhinolophus ferrumequinum (Greater horseshoe bat)
Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)
Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)
Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)
Mustela nivalis (Least weasel)
Martes foina (Beach marten)
Eira barbara (Tayra)
Ictonyx striatus (Striped polecat)
Sorex araneus (Eurasian common shrew) (European shrew)
Sorex araneus (Eurasian common shrew) (European shrew)
Sorex araneus (Eurasian common shrew) (European shrew)
Monodelphis domestica (Short-tailed gray opossum)
Pan paniscus (Pygmy chimpanzee) (Bonobo)
Capra hircus (Goat)
Oryctolagus cuniculus (Rabbit)
Oryctolagus cuniculus (Rabbit)
Lepus starcki (Ethiopian highland hare)
Cheirogaleus major (Greater dwarf lemur)
Dasypus novemcinctus (Nine-banded armadillo)
Dasypus novemcinctus (Nine-banded armadillo)
Dasypus novemcinctus (Nine-banded armadillo)
Balaenoptera musculus (Blue whale)
Mogera wogura (Japanese mole)
Plecotus auritus (Long-eared bat)
